"Type","Name","Address","State","Phone_number","Notes","FIPS","dist","longitude","latitude"
"Hematology & Oncology","A. Richard Miranda MD","706 N College Rd, Suite A, Twin Falls, ID 83301","ID","(208) 736-8006","",NA,0,-114.465782199858,42.584807603209
"Hematology & Oncology","Danko Martincic MD","1641 E Polston Ave Ste 102, Post Falls, ID 83854","ID","(208) 755-2804","",NA,0,-116.929257606966,47.714809958601
"Medical Oncology","Danko Martincic MD","1641 E Polston Ave Ste 102, Post Falls, ID 83854","ID","(208) 755-2804","",NA,0,-116.929257606966,47.714809958601
"Radiation Oncology","Jonathan M Sharrett DO","1641 E Polston Ave Ste 102, Post Falls, ID 83854","ID","(208) 755-2804","",NA,0,-116.929257606966,47.714809958601
"Hematology & Oncology","Beacon Cancer Care Pllc","3815 N Schreiber Way Ste 101, Coeur D Alene, ID 83815","ID","(208) 755-2804","",NA,0,-116.802332093665,47.71449362453
"Hematology & Oncology","David C Bartels DO","3815 N Schreiber Way Ste 101, Coeur D Alene, ID 83815","ID","(208) 755-2804","",NA,0,-116.802332093665,47.71449362453
"Medical Oncology","David C Bartels DO","3815 N Schreiber Way Ste 101, Coeur D Alene, ID 83815","ID","(208) 755-2804","",NA,0,-116.802332093665,47.71449362453
"Medical Oncology","Beacon Cancer Care Pllc","3815 N Schreiber Way Ste 101, Coeur D Alene, ID 83815","ID","(208) 755-2804","",NA,0,-116.802332093665,47.71449362453
"Radiation Oncology","Beacon Cancer Care Pllc","3815 N Schreiber Way Ste 101, Coeur D Alene, ID 83815","ID","(208) 755-2804","",NA,0,-116.802332093665,47.71449362453
"Hematology & Oncology","Dhan D Kaushal MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Liawaty Ho MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Holavanahall S Keshava-Prasad MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Edwin C Kingsley MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Nicholas J Vogelzang MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Janson Trieu MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Kyaw Z Thein MD, MBBS","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Aditya V Shetty MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Allison Curtis Kingsley Meoz Michael & Sanchez Pc","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Lung Cancer Screening","Comprehensive Cancer Centers of Nevada","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 968-3841","",NA,0,-115.118817567434,36.121813866591
"Medical Oncology","Allison Curtis Kingsley Meoz Michael & Sanchez Pc","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Medical Oncology","Fadi S Braiteh M.D.","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Radiation Oncology","Allison Curtis Kingsley Meoz Michael & Sanchez Pc","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Radiation Oncology","Samual R Francis MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Radiation Oncology","Farzaneh Farzin MD","3730 S Eastern Ave, Las Vegas, NV 89169","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","John Paul Kelly","1535 Medical Parkway, Suite B, Carson City, NV 89703","NV","(775) 883-5955","",NA,0,-119.786783156438,39.203403791242
"Hematology & Oncology","Carson Tahoe Physician Clinics","1535 Medical Parkway, Suite B, Carson City, NV 89703","NV","(775) 445-7690","",NA,0,-119.786783156438,39.203403791242
"Hematology & Oncology","John A Shields, Md Steven A Schiff, Md A Professional Corporation","5423 Reno Corporate Dr, Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","Subramanyeswara R Arekapudi M.D, M.P.H","5423 Reno Corporate Dr, Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","Colt Williams M.D.","5423 Reno Corporate Dr, Reno, NV 89511","NV","(775) 329-0222","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","Vodur S Reddy M.D.","5423 Reno Corporate Dr, Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","John A Shields, Md Steven A Schiff, Md A Professional Corporation","5423 Reno Corporate Dr., Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","Juan A Cattoni M.D.","5423 Reno Corporate Dr., Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","Emily J Guerard MD","5423 Reno Corporate Dr., Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","Sowjanya Reganti M.D.,","5423 Reno Corporate Dr., Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","Tejvir Singh M.D.","5423 Reno Corporate Dr., Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","John A Shields M.D.","5423 Reno Corporate Dr., Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","Santhosh Ambika MD","5423 Reno Corporate Dr., Reno, NV 89511","NV","(775) 329-0873","",NA,0,-119.76431039438,39.468205439209
"Hematology & Oncology","John A Ellerton Md.Ltd Dba Cancer Consultants","2020 W. Palomino Ln, Suite #110, Las Vegas, NV 89106","NV","(702) 384-0808","",NA,0,-115.170281583529,36.162574015692
"Hematology & Oncology","Clark S Jean MD","7445 Peak Dr, Las Vegas, NV 89128","NV","(702) 952-2140","",NA,0,-115.255034532066,36.209971354938
"Hematology & Oncology","Anuradha R Thummala MD","7445 Peak Dr, Las Vegas, NV 89128","NV","(702) 952-2140","",NA,0,-115.255034532066,36.209971354938
"Hematology & Oncology","Imran Ahmed MD","7445 Peak Dr, Las Vegas, NV 89128","NV","(702) 952-2140","",NA,0,-115.255034532066,36.209971354938
"Radiation Oncology","Andrew M Cohen MD","7445 Peak Dr, Las Vegas, NV 89128","NV","(702) 952-2140","",NA,0,-115.255034532066,36.209971354938
"Radiation Oncology","Michael T Sinopoli MD","7445 Peak Dr, Las Vegas, NV 89128","NV","(702) 952-2140","",NA,0,-115.255034532066,36.209971354938
"Hematology & Oncology","James W Forsythe","521 Hammill Ln, Reno, NV 89511","NV","(775) 827-0707","",NA,0,-119.79267189962,39.472189008089
"Hematology & Oncology","James Forsythe MD","521 Hammill Ln, Reno, NV 89511","NV","(775) 827-0707","",NA,0,-119.79267189962,39.472189008089
"Hematology & Oncology","Khawaja S Jahangir M.D.","2300 W Charleston Blvd, Las Vegas, NV 89102","NV","(702) 724-8787","",NA,0,-115.172827579811,36.159002623771
"Hematology & Oncology","Alex J Makalinao M.D.","2300 W Charleston Blvd, Las Vegas, NV 89102","NV","(310) 649-7222","",NA,0,-115.172827579811,36.159002623771
"Hematology & Oncology","Edgardo A Faylona M.D.","2300 W Charleston Blvd, Las Vegas, NV 89102","NV","(702) 724-8787","",NA,0,-115.172827579811,36.159002623771
"Hematology & Oncology","Carlos W Araujo MD","2300 W Charleston Blvd, Las Vegas, NV 89102","NV","(702) 724-8787","",NA,0,-115.172827579811,36.159002623771
"Medical Oncology","Okechukwu N Obi MBBS","2300 W Charleston Blvd, Las Vegas, NV 89102","NV","(702) 724-8787","",NA,0,-115.172827579811,36.159002623771
"Medical Oncology","Swetha Pentapati MD","2300 W Charleston Blvd, Las Vegas, NV 89102","NV","(702) 724-8787","",NA,0,-115.172827579811,36.159002623771
"Surgical Oncology","Vinh T Nguyen","2300 W Charleston Blvd, Las Vegas, NV 89102","NV","(702) 724-8787","",NA,0,-115.172827579811,36.159002623771
"Hematology & Oncology","Karen S Jacks MD","9280 W Sunset Rd Ste 100, Las Vegas, NV 89148","NV","(702) 952-1251","",NA,0,-115.295042238443,36.070307973711
"Hematology & Oncology","Vikas Gupta MD","9280 W Sunset Rd Ste 100, Las Vegas, NV 89148","NV","(702) 952-1251","",NA,0,-115.295042238443,36.070307973711
"Hematology & Oncology","Oscar B Goodman MD  PHD","9280 W Sunset Rd Ste 100, Las Vegas, NV 89148","NV","(702) 952-1251","",NA,0,-115.295042238443,36.070307973711
"Hematology & Oncology","Ammar M Yousif MD","9280 W Sunset Rd Ste 100, Las Vegas, NV 89148","NV","(702) 952-1251","",NA,0,-115.295042238443,36.070307973711
"Hematology & Oncology","Hamidreza Sanatinia MD","9280 W Sunset Rd Ste 100, Las Vegas, NV 89148","NV","(702) 952-1251","",NA,0,-115.295042238443,36.070307973711
"Hematology & Oncology","Wolfram E Samlowski MD","9280 W Sunset Rd Ste 100, Las Vegas, NV 89148","NV","(702) 952-1251","",NA,0,-115.295042238443,36.070307973711
"Radiation Oncology","Wei-Gang A Wang M.D.","9280 W Sunset Rd Ste 100, Las Vegas, NV 89148","NV","(702) 952-1251","",NA,0,-115.295042238443,36.070307973711
"Radiation Oncology","Raul T Meoz MD","9280 W Sunset Rd Ste 100, Las Vegas, NV 89148","NV","(702) 952-1251","",NA,0,-115.295042238443,36.070307973711
"Hematology & Oncology","Intermountain Medical Holdings Nevada Inc","595 W Lake Mead Pkwy, Henderson, NV 89015","NV","(702) 566-5500","",NA,0,-115.000090198323,36.03502981616
"Medical Oncology","Intermountain Medical Holdings Nevada Inc","595 W Lake Mead Pkwy, Henderson, NV 89015","NV","(702) 566-5500","",NA,0,-115.000090198323,36.03502981616
"Radiation Oncology","Intermountain Medical Holdings Nevada Inc","595 W Lake Mead Pkwy, Henderson, NV 89015","NV","(702) 566-5500","",NA,0,-115.000090198323,36.03502981616
"Hematology & Oncology","Henry P Igid MD","653 N Town Center Dr Ste 402, Las Vegas, NV 89144","NV","(702) 243-7200","",NA,0,-115.316976416867,36.178974534663
"Medical Oncology","Brian D Vicuna MD","653 N Town Center Dr Ste 402, Las Vegas, NV 89144","NV","(702) 243-7200","",NA,0,-115.316976416867,36.178974534663
"Hematology & Oncology","Regan C Holdridge MD","1505 Wigwam Pkwy Ste 130, Henderson, NV 89074","NV","(702) 856-1400","",NA,0,-115.047112200847,36.034432014241
"Hematology & Oncology","Anthony V Nguyen MD","1505 Wigwam Pkwy Ste 130, Henderson, NV 89074","NV","(702) 856-1400","",NA,0,-115.047112200847,36.034432014241
"Hematology & Oncology","Stephani D Christensen M.D.","1505 Wigwam Pkwy Ste 130, Henderson, NV 89074","NV","(702) 856-1400","",NA,0,-115.047112200847,36.034432014241
"Medical Oncology","Regan C Holdridge MD","1505 Wigwam Pkwy Ste 130, Henderson, NV 89074","NV","(702) 856-1400","",NA,0,-115.047112200847,36.034432014241
"Hematology & Oncology","Claire L Hiles MD","3131 La Canada St Ste 140, Las Vegas, NV 89169","NV","(702) 735-7154","",NA,0,-115.132190114506,36.132636558058
"Hematology & Oncology","Healthcare Partners Medical Group (Coats) Ltd","3131 La Canada St Ste 140, Las Vegas, NV 89169","NV","(702) 933-9400","",NA,0,-115.132190114506,36.132636558058
"Hematology & Oncology","Steven W Yates M.D.","3131 La Canada St Ste 140, Las Vegas, NV 89169","NV","(702) 933-9400","",NA,0,-115.132190114506,36.132636558058
"Hematology & Oncology","Mark J Vellek M.D.","3131 La Canada St Ste 140, Las Vegas, NV 89169","NV","(702) 933-9400","",NA,0,-115.132190114506,36.132636558058
"Medical Oncology","Claire L Hiles MD","3131 La Canada St Ste 140, Las Vegas, NV 89169","NV","(702) 735-7154","",NA,0,-115.132190114506,36.132636558058
"Medical Oncology","Steven W Yates M.D.","3131 La Canada St Ste 140, Las Vegas, NV 89169","NV","(702) 933-9400","",NA,0,-115.132190114506,36.132636558058
"Hematology & Oncology","John P Kelly MD","1535 Medical Pkwy, Ste B, Carson City, NV 89703","NV","(775) 445-7960","",NA,0,-119.786783156438,39.203403791242
"Medical Oncology","John P Kelly MD","1535 Medical Pkwy, Ste B, Carson City, NV 89703","NV","(775) 445-7960","",NA,0,-119.786783156438,39.203403791242
"Hematology & Oncology","Henderson Cancer Center And Blood Disorder","8905 S Pecos Rd Ste 23A, Henderson, NV 89074","NV","(702) 361-3030","",NA,0,-115.100602846916,36.025789271034
"Hematology & Oncology","Hematology Oncology Associates Of North Jersey, Llc","8905 S Pecos Rd Ste 23A, Henderson, NV 89074","NV","(702) 361-3030","",NA,0,-115.100602846916,36.025789271034
"Hematology & Oncology","Lubna Ahmad Md Pc","7010 Smoke Ranch Road, Suite 100, Las Vegas, NV 89128","NV","(702) 228-5000","",NA,0,-115.246326279239,36.203461015818
"Hematology & Oncology","Foluso N Ogunleye MD","6190 S Fort Apache Rd, Las Vegas, NV 89148","NV","(702) 724-8787","",NA,0,-115.297595157781,36.076315919952
"Hematology & Oncology","John A Ellerton MD, CM","6190 S Fort Apache Rd, Las Vegas, NV 89148","NV","(702) 724-8777","",NA,0,-115.297595157781,36.076315919952
"Hematology & Oncology","Gilbert M Nyamuswa M.D.","10001 S Eastern Ave Ste 301, Henderson, NV 89052","NV","(702) 852-2017","",NA,0,-115.114188775207,36.007050881507
"Hematology & Oncology","Nevada Oncology Specialist Toy Goodman Samlowski Pc","9139 W Russell Rd, Las Vegas, NV 89148","NV","(702) 604-5274","",NA,0,-115.291173218347,36.085089226543
"Hematology & Oncology","Art Health Cancer Center Las Vegas Llc","9139 W Russell Rd, Las Vegas, NV 89148","NV","(702) 604-5274","",NA,0,-115.291173218347,36.085089226543
"Radiation Oncology","Art Health Cancer Center Las Vegas Llc","9139 W Russell Rd, Las Vegas, NV 89148","NV","(702) 604-5274","",NA,0,-115.291173218347,36.085089226543
"Radiation Oncology","Nevada Oncology Specialist Toy Goodman Samlowski Pc","9139 W Russell Rd, Las Vegas, NV 89148","NV","(702) 604-5274","",NA,0,-115.291173218347,36.085089226543
"Hematology & Oncology","Nevada Cancer Center","8285 W Arby Ave, Suite 100, Las Vegas, NV 89113","NV","(702) 735-7154","",NA,0,-115.272914434449,36.059167866765
"Hematology & Oncology","Carolyn M Mulroney MD","3150 N Tenaya Way Ste 520, Las Vegas, NV 89128","NV","(702) 962-2100","",NA,0,-115.250861280876,36.215890016109
"Hematology & Oncology","Sanda M Morar MD","2911 N Tenaya Way Ste 210, Las Vegas, NV 89128","NV","(702) 342-1244","",NA,0,-115.250183634669,36.214014505274
"Hematology & Oncology","Shahid P Malik MD","2911 N Tenaya Way Ste 210, Las Vegas, NV 89128","NV","(702) 342-1244","",NA,0,-115.250183634669,36.214014505274
"Hematology & Oncology","The Oncology Institute Ca, A Professional Corporation","2911 N Tenaya Way Ste 210, Las Vegas, NV 89128","NV","(702) 342-1244","",NA,0,-115.250183634669,36.214014505274
"Medical Oncology","Sanda M Morar MD","2911 N Tenaya Way Ste 210, Las Vegas, NV 89128","NV","(702) 342-1244","",NA,0,-115.250183634669,36.214014505274
"Medical Oncology","The Oncology Institute Ca, A Professional Corporation","2911 N Tenaya Way Ste 210, Las Vegas, NV 89128","NV","(702) 342-1244","",NA,0,-115.250183634669,36.214014505274
"Hematology & Oncology","Paul Michael MD","199 Courtney Ann Dr, Henderson, NV 89074","NV","(702) 419-3958","",NA,0,-115.062800053377,36.041029022991
"Hematology & Oncology","Harry Menon DO, MPH","1155 Mill St, Reno, NV 89502","NV","(775) 982-5436","",NA,0,-119.794688539673,39.523932027753
"Medical Oncology","Community Care Services Llc","1155 Mill St, Reno, NV 89502","NV","(775) 982-4000","",NA,0,-119.794688539673,39.523932027753
"Radiation Oncology","Community Care Services Llc","1155 Mill St, Reno, NV 89502","NV","(775) 982-4000","",NA,0,-119.794688539673,39.523932027753
"Radiation Oncology","Community Care Services Llc","1155 Mill St, Reno, NV 89502","NV","(775) 982-5000","",NA,0,-119.794688539673,39.523932027753
"Radiation Oncology","Michael C Hardacre M.D.","1155 Mill St, Reno, NV 89502","NV","(775) 982-5638","",NA,0,-119.794688539673,39.523932027753
"Radiation Oncology","Garrett B Green MD","1155 Mill St, Reno, NV 89502","NV","(775) 982-4000","",NA,0,-119.794688539673,39.523932027753
"Radiation Oncology","Abhinand V Peddada MD","1155 Mill St, Reno, NV 89502","NV","(775) 982-4000","",NA,0,-119.794688539673,39.523932027753
"Hematology & Oncology","Raja S Mehdi MD","6827 W Tropicana Ave, 110, Las Vegas, NV 89103","NV","(702) 508-9128","",NA,0,-115.241081116542,36.099757289407
"Medical Oncology","Raja S Mehdi MD","6827 W Tropicana Ave, 110, Las Vegas, NV 89103","NV","(702) 508-9128","",NA,0,-115.241081116542,36.099757289407
"Hematology & Oncology","Gary A Palmer M.D.","6827 W Tropicana Ave Ste 110, Las Vegas, NV 89103","NV","(702) 508-9128","",NA,0,-115.241081116542,36.099757289407
"Medical Oncology","Gary A Palmer M.D.","6827 W Tropicana Ave Ste 110, Las Vegas, NV 89103","NV","(702) 508-9128","",NA,0,-115.241081116542,36.099757289407
"Medical Oncology","Raja S Mehdi Md Pllc","6827 W Tropicana Ave Ste 110, Las Vegas, NV 89103","NV","(702) 508-9128","",NA,0,-115.241081116542,36.099757289407
"Hematology & Oncology","Healthcare Partners Medical Group Coats Ltd.","8285 W. Arby Ave., Suite #100, Las Vegas, NV 89113","NV","(702) 735-7154","",NA,0,-115.272914434449,36.059167866765
"Radiation Oncology","Healthcare Partners Medical Group Coats Ltd.","8285 W. Arby Ave., Suite #100, Las Vegas, NV 89113","NV","(702) 735-7154","",NA,0,-115.272914434449,36.059167866765
"Hematology & Oncology","Tracy L Coe MD","2650 N Tenaya Way Ste 201, Las Vegas, NV 89128","NV","(702) 735-7154","",NA,0,-115.250483235228,36.207440405286
"Hematology & Oncology","Randy R Calegari MD","2650 N Tenaya Way Ste 201, Las Vegas, NV 89128","NV","(702) 735-7154","",NA,0,-115.250483235228,36.207440405286
"Hematology & Oncology","Healthcare Partners Medical Group Coats Ltd.","2650 N Tenaya Way Ste 201, Las Vegas, NV 89128","NV","(702) 735-7154","",NA,0,-115.250483235228,36.207440405286
"Hematology & Oncology","Dimitrios T Diamandidis MD","2650 N Tenaya Way Ste 201, Las Vegas, NV 89128","NV","(702) 240-0088","",NA,0,-115.250483235228,36.207440405286
"Hematology & Oncology","Rixin Zhou MD.","2650 N Tenaya Way Ste 201, Las Vegas, NV 89128","NV","(702) 735-7154","",NA,0,-115.250483235228,36.207440405286
"Hematology & Oncology","Nikolaos Touroutoglou MD","2650 N Tenaya Way Ste 201, Las Vegas, NV 89128","NV","(702) 735-7154","",NA,0,-115.250483235228,36.207440405286
"Hematology & Oncology","John R Caton M.D.","75 Pringle Way, Ste 801, Reno, NV 89502","NV","(775) 982-2820","",NA,0,-119.795996261421,39.524472240402
"Medical Oncology","John R Caton M.D.","75 Pringle Way, Ste 801, Reno, NV 89502","NV","(775) 982-2820","",NA,0,-119.795996261421,39.524472240402
"Hematology & Oncology","Donald Cassidy MD","645 N Arlington Ave, Suite 555, Reno, NV 89503","NV","(775) 770-3304","",NA,0,-119.819232748863,39.532352329997
"Hematology & Oncology","Carlos W. Araujo, Md, Pc","3201 S Maryland Pkwy, Suite 414, Las Vegas, NV 89109","NV","(702) 735-9337","",NA,0,-115.136937614052,36.131695017148
"Hematology & Oncology","Aaron T Bowman MD","6130 Plumas St, Reno, NV 89519","NV","(775) 329-0222","",NA,0,-119.811250231636,39.472545247607
"Hematology & Oncology","Renown Medical School Associates North, Inc.","6130 Plumas St, Reno, NV 89519","NV","(775) 982-1000","",NA,0,-119.811250231636,39.472545247607
"Hematology & Oncology","Renown Medical School Associates North, Inc.","6130 Plumas St, Reno, NV 89519","NV","(775) 982-1000","",NA,0,-119.811250231636,39.472545247607
"Hematology & Oncology","Arnold Wax Md Ltd","3509 E Harmon Ave, Las Vegas, NV 89121","NV","(702) 547-2273","",NA,0,-115.09837419461,36.107545473017
"Hematology & Oncology","Arnold Wax MD","3509 E Harmon Ave, Las Vegas, NV 89121","NV","(702) 547-2273","",NA,0,-115.09837419461,36.107545473017
"Hematology & Oncology","James R Cohen MD","75 Pringle Way, Suite 801, Reno, NV 89502","NV","(775) 982-2820","",NA,0,-119.795996261421,39.524472240402
"Medical Oncology","James R Cohen MD","75 Pringle Way, Suite 801, Reno, NV 89502","NV","(775) 982-2820","",NA,0,-119.795996261421,39.524472240402
"Hematology & Oncology","Community Care Services Llc","75 Pringle Way Ste 801, Reno, NV 89502","NV","(775) 982-4000","",NA,0,-119.795996261421,39.524472240402
"Hematology & Oncology","Lee S Schwartzberg MD","75 Pringle Way Ste 801, Reno, NV 89502","NV","(775) 982-5000","",NA,0,-119.795996261421,39.524472240402
"Hematology & Oncology","Homayoon Shahidi MD","75 Pringle Way Ste 801, Reno, NV 89502","NV","(775) 982-2820","",NA,0,-119.795996261421,39.524472240402
"Medical Oncology","Community Care Services Llc","75 Pringle Way Ste 801, Reno, NV 89502","NV","(775) 982-4000","",NA,0,-119.795996261421,39.524472240402
"Medical Oncology","Lee S Schwartzberg MD","75 Pringle Way Ste 801, Reno, NV 89502","NV","(775) 982-5000","",NA,0,-119.795996261421,39.524472240402
"Medical Oncology","Homayoon Shahidi MD","75 Pringle Way Ste 801, Reno, NV 89502","NV","(775) 982-2820","",NA,0,-119.795996261421,39.524472240402
"Medical Oncology","Katharine E Thomas M.D.","75 Pringle Way Ste 801, Reno, NV 89502","NV","(775) 982-5000","",NA,0,-119.795996261421,39.524472240402
"Hematology & Oncology","Delva P Deauna-Limayo M.D.","6900 N Pecos Rd, N Las Vegas, NV 89086","NV","(702) 791-9000","",NA,0,-115.09859807953,36.282142150143
"Hematology & Oncology","Healthcare Partners Medical Group Coats Ltd.","700 E Warm Springs Rd Ste 230, Las Vegas, NV 89119","NV","(702) 216-3346","",NA,0,-115.147648537857,36.057165604905
"Radiation Oncology","Healthcare Partners Medical Group Coats Ltd.","700 E Warm Springs Rd Ste 230, Las Vegas, NV 89119","NV","(702) 216-3346","",NA,0,-115.147648537857,36.057165604905
"Hematology & Oncology","Healthcare Partners Medical Group (Coats), Ltd.","6850 N. Durango Dr., Suite #120, Las Vegas, NV 89149","NV","(702) 735-7154","",NA,0,-115.287775506489,36.286831116002
"Hematology & Oncology","Russell P Gollard M.D.","3175 Saint Rose Pkwy Fl 2, Henderson, NV 89052","NV","(702) 724-8787","",NA,0,-115.125348606205,35.998989358932
"Hematology & Oncology","Muhammad S Ghani MD","2460 W Horizon Ridge Pkwy, Henderson, NV 89052","NV","(702) 822-2000","",NA,0,-115.094500598387,36.005991215716
"Hematology & Oncology","Hyo-Jong Park M.D.","2460 W Horizon Ridge Pkwy, Henderson, NV 89052","NV","(702) 822-2000","",NA,0,-115.094500598387,36.005991215716
"Hematology & Oncology","Ramalingam Ratnasabapathy MD","2460 W Horizon Ridge Pkwy, Henderson, NV 89052","NV","(702) 822-2000","",NA,0,-115.094500598387,36.005991215716
"Hematology & Oncology","Resty T Tibayan MD","2460 W Horizon Ridge Pkwy, Henderson, NV 89052","NV","(702) 822-2000","",NA,0,-115.094500598387,36.005991215716
"Hematology & Oncology","Mary Ann K Allison MD","2460 W Horizon Ridge Pkwy, Henderson, NV 89052","NV","(702) 822-2000","",NA,0,-115.094500598387,36.005991215716
"Hematology & Oncology","Antonio H Fontelonga","75 Pringle Way Ste 706, Reno, NV 89502","NV","(775) 784-5975","",NA,0,-119.795996261421,39.524472240402
"Hematology & Oncology","Donald Cassidy Md Ltd","75 Pringle Way Ste 711, Reno, NV 89502","NV","(775) 324-7022","",NA,0,-119.795996261421,39.524472240402
"Hematology & Oncology","Khoi M Dao MD","10001 S Eastern Ave Ste 108, Henderson, NV 89052","NV","(702) 952-3444","",NA,0,-115.114188775207,36.007050881507
"Hematology & Oncology","Rupesh J Parikh MD","10001 S Eastern Ave Ste 108, Henderson, NV 89052","NV","(702) 952-3444","",NA,0,-115.114188775207,36.007050881507
"Medical Oncology","Ghulam H Kashef MD","10001 S Eastern Ave Ste 108, Henderson, NV 89052","NV","(702) 952-3444","",NA,0,-115.114188775207,36.007050881507
"Radiation Oncology","Michael J Anderson MD","10001 S Eastern Ave Ste 108, Henderson, NV 89052","NV","(702) 952-3444","",NA,0,-115.114188775207,36.007050881507
"Radiation Oncology","Matthew Schwartz MD","10001 S Eastern Ave Ste 108, Henderson, NV 89052","NV","(702) 952-3444","",NA,0,-115.114188775207,36.007050881507
"Hematology & Oncology","Nutan K Parikh M.D. LTD APC","2904 W Horizon Ridge Pkwy, Ste, Henderson, NV 89052","NV","(702) 471-7779","",NA,0,-115.114011754289,35.998881529075
"Hematology & Oncology","Xiantuo Wu M.D., PH.D.","8285 W Arby Avenue, Suite 100B, Las Vegas, NV 89113","NV","(702) 735-7154","",NA,0,-115.272914434449,36.059167866765
"Hematology & Oncology","Erik Schwalier M.D.","4700 Las Vegas Blvd N, Las Vegas, NV 89191","NV","(702) 653-3403","",NA,0,-115.051588893431,36.242219660082
"Hematology & Oncology","Sccn Llc","3150 N Tenaya Way, Suite 510, Las Vegas, NV 89128","NV","(702) 800-5055","",NA,0,-115.250861280876,36.215890016109
"Medical Oncology","Sccn Llc","3150 N Tenaya Way, Suite 510, Las Vegas, NV 89128","NV","(702) 800-5055","",NA,0,-115.250861280876,36.215890016109
"Medical Oncology","Shamloo Blue Sky Treatment Center Pllc","3150 N Tenaya Way, Suite 510, Las Vegas, NV 89128","NV","(702) 453-3799","",NA,0,-115.250861280876,36.215890016109
"Hematology & Oncology","James D Sanchez MD","1798 Amarone Way, Henderson, NV 89012","NV",NA,"",NA,0,-115.064078708773,36.004519595194
"Hematology & Oncology","Noel M Rowan MD","6070 S Fort Apache Rd, Suite 100, Las Vegas, NV 89148","NV","(702) 307-7700","",NA,0,-115.297558256913,36.078239251274
"Hematology & Oncology","Maria E Quisumbing M.D.","400 Shadow Ln Ste 106, Las Vegas, NV 89106","NV","(702) 731-0909","",NA,0,-115.165495342224,36.167754068908
"Hematology & Oncology","Joseph Quagliana MD","3730 S Eastern Ave, Las Vegas, NV 89109","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Heather J Allen MD","3730 S Eastern Ave, Las Vegas, NV 89109","NV","(702) 952-3400","",NA,0,-115.118817567434,36.121813866591
"Hematology & Oncology","Ann M Wierman MD, FACP","3150 N Tenaya Way, Ste 200, Las Vegas, NV 89128","NV","(702) 822-2000","",NA,0,-115.250861280876,36.215890016109
"Hematology & Oncology","Behrooz K Shamloo M.D.","3022 S Durango Dr Ste 100, Las Vegas, NV 89117","NV","(702) 256-3637","",NA,0,-115.278866918098,36.134445472289
"Medical Oncology","Behrooz K Shamloo M.D.","3022 S Durango Dr Ste 100, Las Vegas, NV 89117","NV","(702) 256-3637","",NA,0,-115.278866918098,36.134445472289
